pid,Cohort,Time,Grade,Gender,School,Ethnicity,Language.Fluency,Parent.Ed.Lvl,SpEd,SpEd.Dis,Low.Income,Time_since_firstgameplay,Age_months,Year_enrolled,Birthdate_provided,BACKWARDSSPATIALSPAN.object_count_span,SPATIALSPAN.object_count_span,SAATSUSTAINED.rt_sd.correct,SAATIMPULSIVE.dprime.overall,TNT.dprime.tap_trace,FLANKER.rcs.overall,STROOP.rcs.overall,TASKSWITCH.rcs.overall,BOXED.rt_mean.correct,BRT.rt_mean.correct,BRT.rt_mean.correct.dominant,BRT.rt_mean.correct.nondominant,,TNT.dprime.tap_trace.residuals,SAAT.rt_sd.correct.sustained.residuals,SAAT.dprime.impulsive.residuals,FLANKER.rcs.overall.residuals,STROOP.rcs.overall.residuals,TASKSWITCH.rcs.overall.residuals,BOXED.rt_mean.correct.residuals,BACKWARDSSPATIALSPAN.object_count_span.residuals,SPATIALSPAN.object_count_span.residuals,X2017.ELA.SBAC.SS,X2017.ELA.SBAC.PL,X2017.Math.SBAC.SS,X2017.Math.SBAC.PL,X2018.ELA.SBAC.SS,X2018.ELA.SBAC.PL,X2018.Math.SBAC.SS,X2018.Math.SBAC.PL,MATH_FLUENCY.acc_length.overall,READING_COMPREHENSION.acc_length.overall,MATH_FLUENCY.rt_mean.overall,MATH_FLUENCY.rt_sum.overall,MATH_FLUENCY.acc_mean.overall,MATH_FLUENCY.acc_sum.overall,READING_COMPREHENSION.rt_mean.overall,READING_COMPREHENSION.rt_sum.overall,READING_COMPREHENSION.acc_sum.overall,READING_COMPREHENSION.acc_score.overall,MATH_FLUENCY.rt_mean.overall.T4T3,MATH_FLUENCY.rt_sum.overall.T4T3,MATH_FLUENCY.acc_mean.overall.T4T3,MATH_FLUENCY.acc_sum.overall.T4T3,READING_COMPREHENSION.rt_mean.overall.T4T3,READING_COMPREHENSION.rt_sum.overall.T4T3,READING_COMPREHENSION.acc_sum.overall.T4T3,READING_COMPREHENSION.acc_score.overall.T4T3,Label,Group,LabelMF,GroupMF,zscore_TNT.dprime.tap_trace.residuals,zscore_SAAT.rt_sd.correct.sustained.residuals,zscore_SAAT.dprime.impulsive.residuals,zscore_FLANKER.rcs.overall.residuals,zscore_BOXED.rt_mean.correct.residuals,zscore_TASKSWITCH.rcs.overall.residuals,zscore_STROOP.rcs.overall.residuals,zscore_SPATIALSPAN.object_count_span.residuals,zscore_BACKWARDSSPATIALSPAN.object_count_span.residuals,zscore_X2017.ELA.SBAC.SS,zscore_X2017.Math.SBAC.SS,zscore_X2018.ELA.SBAC.SS,zscore_X2018.Math.SBAC.SS,zscore_combined.Math,zscore_combined.ELA,zscore_MATH_FLUENCY.rt_mean.overall,zscore_MATH_FLUENCY.rt_sum.overall,zscore_MATH_FLUENCY.acc_mean.overall,zscore_MATH_FLUENCY.acc_sum.overall,zscore_READING_COMPREHENSION.rt_mean.overall,zscore_READING_COMPREHENSION.rt_sum.overall,zscore_READING_COMPREHENSION.acc_sum.overall,zscore_READING_COMPREHENSION.acc_score.overall,zscore_MATH_FLUENCY.rt_mean.overall.T4T3,zscore_MATH_FLUENCY.rt_sum.overall.T4T3,zscore_MATH_FLUENCY.acc_mean.overall.T4T3,zscore_MATH_FLUENCY.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.rt_mean.overall.T4T3,zscore_READING_COMPREHENSION.rt_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_score.overall.T4T3,Clusters,BMU
ADMIN-UCSF-br093,3,T1,3,2,Bracher,other,English Only,Some College,Yes,Specific Learning Disability (SLD),Yes,0,105.1333333,1,1,4,5,135.3061627,1.644967907,0.412498623,0.853117017,1.044586725,NaN,NaN,333.8730474,307.08219,363.6406667,,-1.200185731,-50.31635438,-0.846965625,-0.441777071,-0.331623035,NaN,NaN,-0.952393116,-0.360961134,2291,Standard Not Met,2374,Standard Not Met,2361,Standard Not Met,2402,Standard Not Met,48,35,2689.979167,129119,1,48,4145.828571,145104,21,7,-129.2078841,-232,-0.016809605,1,-3035.611111,-20299,6,-13,br093-T1,3-T1,br093-T1-2,3-T1-2,-1.344070719,-1.692323534,-0.936208685,-1.247246462,NaN,NaN,-0.978454091,0.086504772,-0.52503539,-2.101385761,-1.603471982,NaN,NaN,-1.603471982,-2.101385761,-0.40718825,-0.317369197,0.602447749,0.517524438,0.272964706,0.493086911,-1.457579653,-1.96145654,0.093579922,0.373499978,-0.441891657,-0.397092528,-2.982816393,-1.288999887,0.939629903,-1.238536614,1,169
ADMIN-UCSF-br100,3,T1,3,2,Bracher,Hispanic or Latino,English Learner,Grad School/post grad trng,No,,Yes,0,98.83333333,1,1,4,5,85.21568207,1.373433662,0.314129999,0.90677628,0.974054245,NaN,998.8464678,426.8186923,413.2197778,457.41625,,-0.508702312,14.78104067,-0.4627285,-0.020933528,-0.103419945,NaN,-26.61756969,-0.12640147,0.500785941,2414,Standard Nearly Met,2437,Standard Met,2454,Standard Nearly Met,2452,Standard Nearly Met,43,31,3123.511628,134311,0.930232558,40,4701.516129,145747,23,15,-151.720799,-1761,-0.018173759,0,-43.33217189,1488,-4,-9,br100-T1,3-T1,br100-T1-2,3-T1-2,-0.24811583,0.805298082,-0.350132151,0.921085074,0.721324706,NaN,0.310719768,0.930439832,0.251315501,-0.651521654,-0.742099412,NaN,NaN,-0.742099412,-0.651521654,0.077775435,0.260211815,-0.033342229,-0.208155586,0.703796141,0.530974306,-1.193827145,-1.104974511,0.05311399,0.122518705,-0.457074808,-0.540802205,-0.093678191,0.095452857,-0.564973653,-0.842938457,6,38
ADMIN-UCSF-br105,3,T1,3,2,Bracher,Asian,RFEP-Redesignated,Some College,No,,Yes,0,99.9,1,1,5,5,81.00985132,2.983804545,1.333527923,1.124815306,1.374363888,NaN,794.5136085,282.1369231,268.1632143,298.4395833,,-0.718809988,-4.373307845,0.126850478,-0.374463739,-0.168130377,NaN,-88.44604301,-0.412162979,-0.840633461,2592,Standard Exceeded,2605,Standard Exceeded,2597,Standard Exceeded,2632,Standard Exceeded,62,53,1872.887097,116119,0.967741935,60,2386.471698,126483,42,31,-165.6989967,-4452,0.047045708,7,730.2029412,21168,-10,-11,br105-T1,3-T1,br105-T1-2,3-T1-2,-0.581122419,0.070394406,0.549152121,-0.900424886,0.189771829,NaN,-0.054844946,-0.383252893,-0.017272206,1.446655671,1.554894108,NaN,NaN,1.554894108,1.446655671,-1.321214343,-1.763546615,0.30848034,1.606044473,-1.091086433,-0.604115555,1.311821688,0.607989545,0.027988821,-0.319201768,0.268823756,0.465165533,0.653193973,1.346016496,-1.467735787,-1.040737535,3,157
ADMIN-UCSF-br109,3,T1,3,2,Bracher,Hispanic or Latino,English Learner,Not HS Graduate,No,,Yes,0,94.06666667,1,1,5,5,NaN,NaN,-0.271377804,1.059227776,1.014975526,NaN,942.6406038,339.23875,322.9645556,352.554,,-1.83846442,NaN,NaN,-0.214468959,-0.343988389,NaN,-131.5266428,0.095290943,-0.311212934,2321,Standard Not Met,2392,Standard Nearly Met,2363,Standard Not Met,2381,Standard Not Met,39,26,3550.615385,138474,0.948717949,37,5684.038462,147785,20,14,221.5474308,4032,-0.024772497,-4,967.4083333,24899,-6,0,br109-T1,3-T1,br109-T1-2,3-T1-2,-2.355699676,NaN,NaN,-0.076076425,-0.180601488,NaN,-1.048308935,0.135224694,0.459684561,-1.747760369,-1.357365534,NaN,NaN,-1.357365534,-1.747760369,0.55554776,0.723322323,0.135114944,-0.480285595,1.465557855,0.651059082,-1.589455908,-1.212034765,0.724046509,1.073424206,-0.530519365,-1.115640913,0.882223143,1.583102519,-0.865894365,0.047157396,4,92
ADMIN-UCSF-br111,3,T1,3,2,Bracher,Hispanic or Latino,English Only,Some College,No,,Yes,0,100.2,1,1,6,5,113.4095359,2.715306597,0.938720724,1.182159937,1.446918987,NaN,888.4067149,305.9078552,301.3147786,310.1947267,,-0.911611819,-32.93496063,0.026066646,-0.223211399,-0.019173389,NaN,-138.6093624,0.799085126,-0.620240873,2342,Standard Not Met,2428,Standard Nearly Met,2413,Standard Not Met,2468,Standard Nearly Met,43,60,3136.465116,134868,0.813953488,35,678.05,40683,34,8,-232.5057928,-3924,-0.013814016,2,400.7166667,24043,-1,-2,br111-T1,3-T1,br111-T1-2,3-T1-2,-0.886700403,-1.025443627,0.395426635,-0.121120501,-0.241493174,NaN,0.786648722,-0.167415744,1.121181859,-1.500222595,-0.865152637,NaN,NaN,-0.865152637,-1.500222595,0.092265634,0.322174956,-1.092992194,-0.6617056,-2.415646901,-5.659696432,0.256811653,-1.854396286,-0.09209333,-0.232531976,-0.408550477,-0.253382851,0.335064747,1.528708085,-0.113592586,-0.150641682,4,51
ADMIN-UCSF-br112,3,T1,3,2,Bracher,Hispanic or Latino,RFEP-Redesignated,Not HS Graduate,No,,Yes,0,112.6333333,1,1,3,5,115.5592843,1.883922519,0.813654761,NaN,1.213108218,NaN,NaN,341.6276923,335.896875,350.797,,-0.733130625,-29.31741851,-0.553298668,NaN,-0.138177424,NaN,NaN,-1.883478946,-0.289063816,2454,Standard Met,2456,Standard Met,2511,Standard Met,2502,Standard Met,41,37,3335.097561,136739,0.926829268,38,3725.756757,137853,30,23,93.66382979,-1465,0.039716312,0,220.7368421,491,-3,-4,br112-T1,3-T1,br112-T1-2,3-T1-2,-0.603819669,-0.886647729,-0.488278745,NaN,NaN,NaN,0.114366453,0.156915997,-1.400164477,-0.180021131,-0.482320383,NaN,NaN,-0.482320383,-0.180021131,0.314462426,0.530313259,-0.064356375,-0.389575592,-0.052722166,0.065837296,-0.270693364,-0.248492483,0.494181603,0.171106316,0.187246917,-0.540802205,0.16128864,0.032098591,-0.414513298,-0.348440761,2,3
ADMIN-UCSF-cp001,3,T1,3,2,Central Park,Asian,IFEP-Initially Fluent,College Graduate,No,,No,0,104.7602151,1,1,4,5,76.49100079,3.397186445,2.399823084,1.308540794,1.260677942,NaN,846.3657833,352.88676,295.7553688,418.1797786,,0.94871725,11.56874329,1.039402807,0.08876089,-0.054420055,NaN,-10.14449512,-0.783421586,-0.184675185,2542,Standard Exceeded,2521,Standard Exceeded,2586,Standard Exceeded,2616,Standard Exceeded,42,35,3264.880952,137125,0.928571429,39,3945.857143,138105,33,31,-110.1469231,-590,0.000392157,1,409.9448622,2852,-6,-8,cp001-T1,3-T1,cp001-T1-2,3-T1-2,2.061796528,0.682050395,1.94106735,1.486268667,0.862947323,NaN,0.587531872,0.259146951,-0.366218775,0.857280018,0.406397348,NaN,NaN,0.406397348,0.857280018,0.235915816,0.573253604,-0.048480086,-0.298865589,0.117924385,0.080685855,0.124935399,0.607989545,0.127841125,0.314735233,-0.250434487,-0.397092528,0.343974856,0.182128101,-0.865894365,-0.744038918,5,147
ADMIN-UCSF-cp006,3,T1,3,2,Central Park,White,English Learner,College Graduate,No,,Yes,0,98.79354839,1,1,5,4,74.2353217,2.233912521,1.584881906,1.245358578,1.028244858,NaN,1061.004592,359.267963,377.7626364,346.552875,,0.188003531,14.85472527,-0.078848994,0.050787789,-0.266343385,NaN,-213.0442332,0.273287046,-1.125511757,NaN,,2414,Standard Nearly Met,2463,Standard Nearly Met,2445,Standard Nearly Met,41,24,3384.707317,138773,0.853658537,35,6304,151296,15,6,-0.75,-36,0.023492908,2,-334.8426073,94,-1,-5,cp006-T1,3-T1,cp006-T1-2,3-T1-2,0.856116252,0.808125173,0.235398906,1.290618113,-0.881426002,NaN,-0.609673728,-0.662242852,0.626983388,NaN,-1.056568763,NaN,NaN,-1.056568763,NaN,0.369957533,0.756584403,-0.731160499,-0.6617056,1.946221701,0.857937223,-2.248837179,-2.068516793,0.324477076,0.405672855,0.00667896,-0.253382851,-0.375140565,0.006871266,-0.113592586,-0.4473403,5,163
ADMIN-UCSF-cp009,3,T1,3,2,Central Park,Hispanic or Latino,English Only,Grad School/post grad trng,No,,No,0,102.3268817,1,1,3,5,95.40717067,2.647992757,1.032679002,1.009109604,1.307002002,NaN,NaN,364.4056364,378.5398462,343.9895556,,-0.320539427,-5.487599893,0.37147973,-0.165164667,0.028926698,NaN,NaN,-1.681055352,-0.077877733,NaN,,NaN,,NaN,,NaN,,28,25,5261.678571,147327,0.964285714,27,6125.2,153130,23,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,cp009-T1,3-T1,cp009-T1-2,3-T1-2,0.050109736,0.027641852,0.922284895,0.177956345,NaN,NaN,1.058377622,0.363736937,-1.209906211,NaN,NaN,NaN,NaN,NaN,NaN,2.469599378,1.708169145,0.276983832,-1.387385624,1.807595851,0.966001737,-1.193827145,-0.46261299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,247
ADMIN-UCSF-cp011,3,T1,3,2,Central Park,White,English Only,College Graduate,No,,No,0,102.1612903,1,1,5,4,120.8417541,1.699507968,1.099127436,1.094023509,1.002305354,NaN,873.9883158,312.939505,312.939505,NaN,,-0.69145015,-39.23185541,-0.940120679,-0.283569104,-0.441186673,NaN,-111.2553094,-0.138425835,-1.555046816,2395,Standard Nearly Met,2402,Standard Nearly Met,2470,Standard Nearly Met,2410,Standard Not Met,39,36,3628.846154,141525,0.871794872,34,3856.944444,138850,27,18,-284.2906404,-2846,0.296296296,10,5047.363636,40305,-16,6,cp011-T1,3-T1,cp011-T1-2,3-T1-2,-0.537758909,-1.267039477,-1.078298003,-0.432104279,-0.006324412,NaN,-1.597405298,-1.082899569,0.240013781,-0.875484402,-1.220639729,NaN,NaN,-1.220639729,-0.875484402,0.643059274,1.062729038,-0.565884263,-0.752415603,0.04898927,0.124583381,-0.666322127,-0.783793751,-0.185174218,-0.055581151,3.043005346,0.896294564,4.821546638,2.562075254,-2.370497921,0.640554631,1,107
ADMIN-UCSF-cp013,3,T1,3,2,Central Park,other,English Only,College Graduate,No,,No,0,101.5935484,1,1,4,4,87.41463784,2.212878448,1.706274187,0.948296372,0.850309428,NaN,1025.623838,329.86814,310.4647933,344.42065,,0.059556132,-3.071458005,-0.307311422,-0.362419212,-0.53877246,NaN,-231.748359,-0.987984025,-1.398092699,2608,Standard Exceeded,2536,Standard Exceeded,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,cp013-T1,3-T1,cp013-T1-2,3-T1-2,0.652535731,0.120343076,-0.113074625,-0.838367316,-1.042229453,NaN,-2.148690759,-0.92918964,-0.558487344,1.63525588,0.611486055,NaN,NaN,0.611486055,1.63525588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,237
ADMIN-UCSF-cp015,3,T1,3,2,Central Park,Hispanic or Latino,English Learner,Some College,Yes,Specific Learning Disability (SLD),Yes,0,104.7268817,1,1,4,4,112.2919038,1.62963985,1.299409231,0.919040625,0.845976857,NaN,NaN,334.6691818,NaN,334.6691818,,-0.306509573,-27.1735524,-0.856676611,-0.372708313,-0.527674056,NaN,NaN,-0.945318008,-1.35357976,2362,Standard Not Met,2409,Standard Nearly Met,2406,Standard Not Met,2407,Standard Not Met,32,25,4342.71875,138967,0.935483871,29,6003.44,150086,21,17,-424.8741801,-4170,0.13003663,8,-543.0386997,-3843,2,0,cp015-T1,3-T1,cp015-T1-2,3-T1-2,0.072346115,-0.804393035,-0.951020843,-0.891380324,NaN,NaN,-2.08599322,-0.885596768,-0.518385485,-1.264472333,-1.124931666,NaN,NaN,-1.124931666,-1.264472333,1.441620665,0.77816582,0.01451293,-1.205965618,1.713193817,0.78664057,-1.457579653,-0.890854004,-0.437866681,-0.27291222,1.192520224,0.60887521,-0.576160355,-0.243305007,0.337788481,0.047157396,1,193
ADMIN-UCSF-cp016,3,T1,3,2,Central Park,other,English Only,College Graduate,No,,No,0,100.1602151,1,1,3,4,126.2803826,1.979629853,0.938720724,1.21451495,1.23153324,NaN,829.9676909,359.9363389,359.9363389,NaN,,-0.452477793,-37.08242028,-0.328415984,0.022584598,-0.060906783,NaN,19.22223407,-1.720773215,-1.119314898,2512,Standard Exceeded,2494,Standard Met,2512,Standard Met,2546,Standard Met,40,46,3410.675,136427,0.923076923,36,2920.413043,134339,40,34,-68.16921769,-633,0.00127551,1,101.2562607,810,-3,-4,cp016-T1,3-T1,cp016-T1-2,3-T1-2,-0.159003734,-1.184571114,-0.145265394,1.145305515,1.115419503,NaN,0.550886793,-0.65617408,-1.247237096,0.503654626,0.037237675,NaN,NaN,0.037237675,0.503654626,0.399005838,0.495605001,-0.098551458,-0.570995598,-0.677115106,-0.141217613,1.048069179,0.929170306,0.203294125,0.307676897,-0.240602684,-0.397092528,0.045926429,0.052369414,-0.414513298,-0.348440761,2,1
ADMIN-UCSF-cp031,3,T1,3,2,Central Park,other,RFEP-Redesignated,Grad School/post grad trng,Yes,Specific Learning Disability (SLD),No,0,107.1935484,1,1,4,5,74.11203539,1.413764688,0.682560547,1.332571617,1.33263751,NaN,928.1592688,305.2972773,314.4635667,298.9513846,,-1.172960687,6.263956589,-1.279783152,-0.075211823,-0.135417317,NaN,-179.4851553,-1.206340973,-0.625901856,2346,Standard Not Met,2457,Standard Met,2416,Standard Nearly Met,2469,Standard Nearly Met,45,30,2974.888889,133870,0.953488372,41,4863.433333,145903,26,22,42.35949612,15625,0.215384615,14,-645.4237968,-11212,2,-3,cp031-T1,3-T1,cp031-T1-2,3-T1-2,-1.300920848,0.47851921,-1.596384861,0.641424519,-0.592911286,NaN,0.129958958,-0.172959716,-0.763721394,-1.453072542,-0.468647803,NaN,NaN,-0.468647803,-1.453072542,-0.088478854,0.211153028,0.178587763,-0.117445583,0.829332551,0.540166271,-0.798198382,-0.355552737,0.401964417,2.976384239,2.14245102,1.471133272,-0.675016345,-0.711567378,0.337788481,-0.249541221,2,4
ADMIN-UCSF-cp041,3,T1,3,2,Central Park,Asian,English Only,Grad School/post grad trng,No,,No,0,107,1,1,5,5,49.59840306,2.783323784,0.827749632,0.999931033,1.269063986,NaN,794.5917589,347.429546,345.474124,351.8292457,,-0.669731604,37.5802245,0.387037162,-0.241407742,-0.063573982,NaN,31.5902593,0.168081111,-0.235271834,2401,Standard Nearly Met,2410,Standard Nearly Met,2485,Standard Met,2477,Standard Nearly Met,48,33,2754.708333,132226,0.979166667,47,4312.212121,142303,24,15,-222.815735,-4350,-0.027349229,5,-368.117893,-2108,9,12,cp041-T1,3-T1,cp041-T1-2,3-T1-2,-0.503336468,1.680044826,0.946014631,-0.214874356,1.221750114,NaN,0.535819148,0.209596118,0.528100158,-0.804759324,-1.111259085,NaN,NaN,-1.111259085,-0.804759324,-0.334780073,0.028267206,0.412593797,0.426814435,0.40196393,0.328043996,-1.06195089,-1.104974511,-0.074675895,-0.30245874,-0.559198616,0.177746179,-0.407268886,-0.133054605,1.39101097,1.233951867,6,60
ADMIN-UCSF-cp043,3,T1,3,2,Central Park,Asian,English Only,College Graduate,No,,Yes,0,101.4602151,1,1,5,5,85.10692686,1.250172695,0.938720724,1.127183576,1.203612963,NaN,802.5285786,395.833556,393.5747998,397.9417284,,-0.14742326,9.88696558,-0.804602887,0.07706615,0.026549788,NaN,112.6990455,0.598239058,0.21350674,2555,Standard Exceeded,2598,Standard Exceeded,2576,Standard Exceeded,2588,Standard Exceeded,49,59,2604.591837,127625,1,49,2026.305085,119552,48,37,-166.2818868,-1160,0.002264151,3,112.05,6723,-2,-4,cp043-T1,3-T1,cp043-T1-2,3-T1-2,0.324487262,0.617524858,-0.87159284,1.426013321,1.919060049,NaN,1.044949889,0.649098593,0.932406313,1.010517688,1.459186045,NaN,NaN,1.459186045,1.010517688,-0.502705329,-0.483568355,0.602447749,0.608234441,-1.370328062,-1.012509856,2.103079214,1.250351066,0.026941103,0.221171253,-0.229599023,-0.109673174,0.05634812,0.42811041,-0.264052942,-0.348440761,6,19
ADMIN-UCSF-cp044,3,T1,3,2,Central Park,other,English Only,Some College,No,,Yes,0,108.8935484,1,1,5,6,84.49960811,2.826741109,1.224193399,1.094220888,1.365577792,NaN,906.7044643,376.5824167,376.5824167,NaN,,-0.025546757,7.386013896,0.636140487,-0.031948684,0.126639744,NaN,-26.89186813,0.427157559,1.035019485,2443,Standard Met,2485,Standard Met,2474,Standard Met,2493,Standard Met,47,34,2826.340426,132838,1,47,4152.617647,141189,29,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,cp044-T1,3-T1,cp044-T1-2,3-T1-2,0.517653353,0.521569698,1.325971704,0.864331179,0.718966503,NaN,1.610382,1.453630952,0.771606533,-0.309683775,-0.085815549,NaN,NaN,-0.085815549,-0.309683775,-0.254650057,0.096348789,0.602447749,0.426814435,0.27822836,0.262403937,-0.402569619,-0.14143223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,20
ADMIN-UCSF-la096,3,T1,3,2,Laurelwood,Hispanic or Latino,English Learner,Not HS Graduate,No,,Yes,0,103.7,1,1,3,3,NaN,NaN,NaN,0.841574201,0.979805508,NaN,896.347998,307.3121583,264.89238,337.612,,NaN,NaN,NaN,-0.558249397,-0.481773312,NaN,-143.9672432,-2.188435078,-2.607220853,2355,Standard Not Met,2364,Standard Not Met,2400,Standard Not Met,2413,Standard Nearly Met,31,31,4737.387097,146859,0.870967742,27,4743.193548,147039,24,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,la096-T1,3-T1,la096-T1-2,3-T1-2,NaN,NaN,NaN,-1.847352182,-0.287556045,NaN,-1.826688934,-2.113325531,-1.686793241,-1.346984925,-1.740197787,NaN,NaN,-1.740197787,-1.346984925,1.883109672,1.656106757,-0.573421889,-1.387385624,0.736109159,0.607102633,-1.06195089,-0.890854004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,233
ADMIN-UCSF-la097,3,T1,3,2,Laurelwood,Asian,IFEP-Initially Fluent,Grad School/post grad trng,No,,No,0,98.26666667,1,1,4,3,136.338772,1.274893014,0.38812251,0.812325431,0.769540186,NaN,NaN,348.9172667,352.1829,342.386,,-1.096716076,-48.91993853,-1.110897101,-0.423136064,-0.558316116,NaN,NaN,-0.818697777,-2.221478408,2508,Standard Exceeded,2519,Standard Exceeded,2574,Standard Exceeded,2544,Standard Met,40,34,3511.075,140443,0.846153846,33,4311.852941,146603,28,22,-281.6293996,-114,-0.017598344,3,-254.1444444,-1643,-6,-15,la097-T1,3-T1,la097-T1-2,3-T1-2,-1.180078248,-1.638746606,-1.338783122,-1.151201544,NaN,NaN,-2.259097548,-1.73555625,-0.399374924,0.456504574,0.379052187,NaN,NaN,0.379052187,0.456504574,0.511316584,0.942362579,-0.799550665,-0.843125606,0.401685453,0.581412269,-0.534445873,-0.355552737,-0.180390759,0.392869363,-0.450670385,-0.109673174,-0.297223984,-0.103506226,-0.865894365,-1.436335692,1,190
ADMIN-UCSF-la098,3,T1,3,2,Laurelwood,Asian,RFEP-Redesignated,College Graduate,No,,Yes,0,99.96666667,1,1,4,4,108.035759,2.826741109,-0.125065963,1.258604529,1.182162112,NaN,974.9133729,325.54695,313.208875,333.7723333,,-1.808505488,-24.39027438,0.276063391,-0.069182033,-0.220808465,NaN,-188.9872967,-1.026385683,-1.438156683,2465,Standard Met,2485,Standard Met,2545,Standard Exceeded,2587,Standard Exceeded,43,40,3127.488372,134482,0.88372093,38,3512.6,140504,32,24,-32.7826087,-1508,0.02173913,1,-99.42784459,-1773,3,5,la098-T1,3-T1,la098-T1-2,3-T1-2,-2.308216776,-0.69760573,0.77674644,0.672492083,-0.674603269,NaN,-0.35243607,-0.968425515,-0.594581125,-0.050358488,-0.085815549,NaN,NaN,-0.085815549,-0.050358488,0.082223952,0.279234611,-0.457202215,-0.389575592,-0.217985236,0.222041782,-0.006940855,-0.14143223,0.266899931,0.164047981,-0.01284074,-0.397092528,-0.147840304,-0.111767063,0.488248836,0.541655092,2,87
ADMIN-UCSF-la103,3,T1,3,2,Laurelwood,White,IFEP-Initially Fluent,Grad School/post grad trng,No,,No,0,99,1,1,6,4,96.9040682,1.742720617,1.61464604,1.220336112,1.190739918,NaN,1058.053016,327.121,327.121,NaN,,-0.055417209,-13.00443894,-0.796851503,-0.101232122,-0.207171523,NaN,-269.2312662,0.987602624,-1.423562852,2566,Standard Exceeded,2548,Standard Exceeded,2654,Standard Exceeded,2599,Standard Exceeded,39,39,3572.974359,139346,0.973684211,37,3635.205128,141773,36,33,410.315735,5721,-0.385920805,-20,-946.5,-23878,-4,-20,la103-T1,3-T1,la103-T1-2,3-T1-2,0.470310688,-0.260760159,-0.859769661,0.507358936,-1.364478186,NaN,-0.275397721,-0.954133334,1.298369762,1.140180332,0.775557021,NaN,NaN,0.775557021,1.140180332,0.580559245,0.820327454,0.362632231,-0.480285595,-0.122927964,0.296814884,0.520564162,0.822110052,1.063348876,1.350669052,-4.550132685,-3.414995744,-0.965714765,-1.516427086,-0.564973653,-1.930833388,3,175
ADMIN-UCSF-la110,3,T1,3,2,Laurelwood,Asian,RFEP-Redesignated,Grad School/post grad trng,No,,No,0,95.99892473,1,1,5,5,97.68118278,2.212878448,0.637484161,0.871898187,1.066744041,NaN,1144.029325,453.208305,562.1311375,380.5930833,,0.038910764,6.576381432,0.562906317,0.048441256,0.074088413,NaN,-123.253229,1.10811839,0.745457669,2422,Standard Nearly Met,2467,Standard Met,2597,Standard Exceeded,2619,Standard Exceeded,52,37,2424.384615,126068,1,52,3886.162162,143788,32,27,-179.1334311,-4245,0.016129032,5,-211.1169811,-3496,6,9,la110-T1,3-T1,la110-T1-2,3-T1-2,0.619814206,0.490506158,1.214267692,1.278527963,-0.109473145,NaN,1.313506957,1.170054279,1.411642726,-0.557221549,-0.331921998,NaN,NaN,-0.331921998,-0.557221549,-0.70429106,-0.656775912,0.602447749,0.88036445,0.071642128,0.415544435,-0.006940855,0.179748531,0.003841042,-0.28522327,-0.07528164,0.177746179,-0.255679632,-0.221254927,0.939629903,0.937253249,6,83
ADMIN-UCSF-la111,3,T1,3,2,Laurelwood,Asian,English Only,College Graduate,No,,No,0,100.7666667,1,1,4,3,71.04244135,2.783323784,0.542276957,1.026124544,1.236557123,NaN,NaN,388.9754037,385.6856667,391.6071933,,-0.602147602,22.84414042,0.680160998,-0.051086198,0.037451237,NaN,NaN,-0.462708139,-1.850078732,2415,Standard Nearly Met,2433,Standard Nearly Met,NaN,,NaN,,38,37,3687.105263,140110,0.973684211,37,3815.621622,141178,32,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,la111-T1,3-T1,la111-T1-2,3-T1-2,-0.396220353,1.114658729,1.393116149,0.765728086,NaN,NaN,1.106534783,-1.371833277,-0.064779684,-0.639734141,-0.796789734,NaN,NaN,-0.796789734,-0.639734141,0.708229832,0.905318188,0.362632231,-0.480285595,0.016951175,0.261755786,-0.006940855,0.179748531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,210
